researcher_id,author_name,paper_id,title,authors,co_authors_count,citations,year,journal
58,Michael Trujillo,R58_P10,Also fall include support edge,Michael Trujillo; Joseph Clark; Kimberly Alexander; Jared Campbell; Lauren Thomas; Jeffery Stewart; Bradley Lee; John Rivera; William Rodriguez; Ashley Olsen,9,118,1987,Business-focused 24/7 analyzer Journal
58,Michael Trujillo,R58_P11,Art push happy form against drive,Michael Trujillo; Alex Parrish; Andrea Crawford; Jeffrey Hill; Kari Miranda; Jasmine Lopez,5,206,2009,Multi-channeled context-sensitive software Journal
58,Michael Trujillo,R58_P12,Real throughout since,Michael Trujillo; David Silva; Anthony Cox; Ariana Hicks; Diana Wheeler,4,365,2018,Visionary bandwidth-monitored product Journal
59,Philip Schneider,R59_P1,Raise base professor direction meet,Philip Schneider; Sharon Chase,1,432,2021,Robust well-modulated contingency Journal
59,Philip Schneider,R59_P2,Even second quite should,Philip Schneider; Linda Page; Judith Love; Anna Villarreal,3,349,1990,Front-line leadingedge product Journal
59,Philip Schneider,R59_P3,After above produce his surface,Philip Schneider; Dawn Sullivan; Rebecca Moore,2,97,1986,Innovative multi-tasking orchestration Journal
59,Philip Schneider,R59_P4,Management adult whatever sell long program purpose,Philip Schneider; Robert Nash; Daniel Schmidt,2,363,1999,User-friendly explicit open architecture Journal
59,Philip Schneider,R59_P5,Go none talk lawyer,Philip Schneider; Ryan Armstrong; Jeffrey Ellis; Trevor Molina; Angela Martinez; Jacob James; Grant Barrett,6,49,2003,Inverse dynamic focus group Journal
59,Philip Schneider,R59_P6,Itself often suddenly suggest most great sell,Philip Schneider; Kenneth Johnson; Matthew Gross; Steven Garza; Veronica Washington,4,393,1994,Seamless demand-driven budgetary management Journal
59,Philip Schneider,R59_P7,Local loss station book alone source suffer,Philip Schneider; Timothy Taylor; Trevor Smith; Jacob Campbell; Amanda Rivas,4,484,1982,Switchable exuding focus group Journal
59,Philip Schneider,R59_P8,Fly speech car hope picture make wear,Philip Schneider; Paul Adams; George Caldwell; Tom Ayers; Christine Clayton; Valerie Smith; Felicia Key; Tiffany Deleon; Caitlyn Mcfarland; Joseph Mann,9,292,2019,Secured system-worthy process improvement Journal
59,Philip Schneider,R59_P9,Occur public thing marriage water new,Philip Schneider; Sarah Boyer PhD; Jessica Powell; Timothy Shepherd; Rachel Lopez; Michael Torres; Margaret Townsend; Regina Mitchell; Amber Horne,8,71,2023,Vision-oriented client-server leverage Journal
59,Philip Schneider,R59_P10,It difference many sit,Philip Schneider; Dawn Ramirez; Xavier Elliott; Brian Lee; Lauren Smith; Julie Thompson; Hailey Garcia; Hannah Austin,7,55,2019,Robust hybrid website Journal
59,Philip Schneider,R59_P11,Meeting decade long animal model cultural senior see,Philip Schneider; Lauren Thomas; Karen Hall; Jessica Dalton; Richard Hanson; Aaron Horton; Margaret Velez; Bailey Benson; Elizabeth Santana,8,394,2008,Progressive analyzing matrices Journal
59,Philip Schneider,R59_P12,My network year town,Philip Schneider; Thomas Lawrence; Bradley Thomas; Samantha Hart; Vicki Haney; Janice Reynolds; Kevin Moore; Tammy Wilcox; Christine Olson,8,349,1989,Balanced dynamic architecture Journal
59,Philip Schneider,R59_P13,Morning feel drug rest,Philip Schneider; Mark Soto,1,38,2015,Synergistic value-added forecast Journal
59,Philip Schneider,R59_P14,Act wonder conference large so,Philip Schneider; Angela Gibson; Benjamin Moore; Ryan Gomez; Jeremy Obrien,4,124,2016,Inverse actuating support Journal
59,Philip Schneider,R59_P15,Push reflect early letter house,Philip Schneider; Julia Zimmerman; Cynthia Dixon; Laura Adams; Rebecca Wyatt; Jessica Hunter; Jonathan Ryan,6,281,1983,Grass-roots solution-oriented productivity Journal
59,Philip Schneider,R59_P16,Adult here the six others,Philip Schneider; Tina James; Paul Garcia,2,222,2017,Seamless attitude-oriented application Journal
60,Daniel Wade,R60_P1,After back time least bill,Daniel Wade; Kurt Ballard; Michael Bryant; Catherine Diaz DDS; Manuel Walker; Alvin Aguilar; Steven Stanley; Brian Morris; James Bridges,8,382,2002,Business-focused client-server adapter Journal
60,Daniel Wade,R60_P2,Reason rich respond would,Daniel Wade; Denise Lee; Joanne Perry,2,277,2010,Cross-group directional matrices Journal
60,Daniel Wade,R60_P3,Continue billion value,Daniel Wade; Dr. Jill Chavez MD; Roberta Hopkins; Stephen Smith; Terry Knight; Billy Lindsey,5,374,2017,Assimilated modular emulation Journal
60,Daniel Wade,R60_P4,We quality end work,Daniel Wade; Daniel James; Michael Simmons; Christopher Santos; Vanessa Nelson; Nathan Davenport; Angela Greer; Amanda Hartman; Gina Miller,8,265,2003,Reactive reciprocal complexity Journal
60,Daniel Wade,R60_P5,Remain occur foreign whom,Daniel Wade; Tammy Burton; Victor Olson; Cheryl Oneal; Rebecca Zavala; John Kim Jr.; Thomas Kirby; Chase Kennedy,7,354,1996,Intuitive value-added encryption Journal
60,Daniel Wade,R60_P6,Finally ten serious hit,Daniel Wade; Mary Schwartz; Brian Daniel; Samuel Hobbs DDS; Richard Rodriguez; Justin Wilcox; Anthony Oconnell; Bill Porter,7,64,2010,Advanced encompassing concept Journal
60,Daniel Wade,R60_P7,News husband scene,Daniel Wade; Tyler Clay; Nicholas Davis; William Francis; Tammy Cannon; Katherine Soto; Amy Reed; Gary Martinez; Jorge Perry; Cassandra Hicks,9,478,2021,Managed heuristic matrix Journal
60,Daniel Wade,R60_P8,Central artist rise professor bring,Daniel Wade; Terry Smith; Mary Miller; Amanda Nichols; Connie Ward; Michael Perez; Rachel Myers; Melanie Edwards; Jimmy Miller,8,180,2013,Secured leadingedge analyzer Journal
60,Daniel Wade,R60_P9,It bag story lead serious book sea,Daniel Wade; Abigail Cole; David Hunter; Heidi Kim; Jessica Webb; Jessica Freeman; Lindsey Moore,6,264,1992,Automated 4thgeneration utilization Journal
60,Daniel Wade,R60_P10,Federal ten else action play,Daniel Wade; Ashley Moore; Nichole Dean,2,88,1991,Enhanced neutral task-force Journal
60,Daniel Wade,R60_P11,West less win size approach model,Daniel Wade; Carolyn Townsend,1,423,1994,Public-key directional customer loyalty Journal
60,Daniel Wade,R60_P12,Space read physical significant opportunity,Daniel Wade; Virginia Ryan; Michael Martin; Rebecca Brown; Brendan Smith; Amanda Howard; Amanda Jones; Matthew Robbins,7,105,2018,Monitored optimizing paradigm Journal
60,Daniel Wade,R60_P13,Leader difficult he front goal,Daniel Wade; Ashley Martinez,1,12,2011,User-centric solution-oriented infrastructure Journal
60,Daniel Wade,R60_P14,Itself including work image,Daniel Wade; Hannah Heath; Nichole Cruz; Mrs. Heather Pollard; John Howe; Lisa Thompson; Heather Trujillo; Susan Hughes MD; Kristin Huynh,8,392,1999,Organic homogeneous system engine Journal
60,Daniel Wade,R60_P15,Treat stage movie customer threat throughout senior,Daniel Wade; Miss Jessica Morris; Dustin Choi; Sarah Fischer; Crystal Johnson; Jeffrey Perez,5,217,1997,Expanded solution-oriented open architecture Journal
60,Daniel Wade,R60_P16,Ability move recent weight market although,Daniel Wade; Scott Vega; Marcus Smith; Stephen Madden; Theresa Adkins; Amy Harrison; Matthew Ray; Jesus Baker; Cole Jennings; Erica Mccoy,9,332,1991,Intuitive solution-oriented structure Journal
60,Daniel Wade,R60_P17,Until foreign make federal decide my simple,Daniel Wade; Catherine Parker; Jordan Mason; Jill Cooper; Adam Steele; Heather Flores; Anthony Lopez,6,427,1998,Business-focused bottom-line process improvement Journal
60,Daniel Wade,R60_P18,Begin just member public,Daniel Wade; Mrs. Michelle Martinez; Miss Melissa Wiley; Anita Johnson; Samantha Garcia; Micheal Summers; Mark Williams III; Andrea Patterson,7,443,2014,Diverse eco-centric Local Area Network Journal
60,Daniel Wade,R60_P19,List record certainly similar,Daniel Wade; Stephanie Silva; Jorge Hood,2,47,1995,Robust didactic data-warehouse Journal
60,Daniel Wade,R60_P20,Purpose condition data any,Daniel Wade; Holly Gonzalez; Jessica Hernandez; Sarah Harris; Ryan Gilbert; Erik Hinton; Daniel Jordan; Sheila Jordan,7,438,1983,Exclusive 6thgeneration open system Journal
60,Daniel Wade,R60_P21,Base fill school fire why,Daniel Wade; Diana Farley; Autumn Johnson; Emma Rodriguez; Michael Clarke; Ashley West; Karen Jenkins; William Malone; Adam Moore; Cynthia Walker,9,186,2011,Expanded interactive hardware Journal
60,Daniel Wade,R60_P22,Billion now about certain agree,Daniel Wade; Mary Simpson; Alexander Collins; Kimberly Graham; Jose Mcdonald; Marissa Price; Julie Woods; Jennifer Simmons; Allen Harris,8,317,1992,Programmable multi-tasking product Journal
60,Daniel Wade,R60_P23,Successful simple wish chair,Daniel Wade; Scott Elliott,1,364,2016,Pre-emptive content-based moderator Journal
60,Daniel Wade,R60_P24,My far matter piece level between realize how,Daniel Wade; Justin Keller; Mary Valenzuela; Jennifer Rose,3,389,1992,Assimilated background portal Journal
60,Daniel Wade,R60_P25,These name off action,Daniel Wade; Stephen Ross; Melanie Mills; Caitlin Chapman; Sean Wood; Deborah Morris; Jennifer Parsons,6,187,1983,Synergized context-sensitive middleware Journal
60,Daniel Wade,R60_P26,Church experience program participant,Daniel Wade; Larry Smith; Justin Schmidt; Nathaniel Williamson; Haley Swanson; Joseph Bryant; Terry Yates; Tony Wright; Steven Flores,8,38,2004,Synergistic local policy Journal
60,Daniel Wade,R60_P27,Hit consumer describe prove,Daniel Wade; Alyssa Warner; Jennifer Brown; Lisa Lane; Elizabeth Bowman; Misty Smith; Jill Thompson,6,332,2017,Multi-tiered system-worthy knowledgebase Journal
60,Daniel Wade,R60_P28,Keep camera same themselves month,Daniel Wade; Willie Miller; Erica Fernandez; Cynthia Gross; Blake Cardenas; Barbara Woods,5,119,2009,Stand-alone zero-defect groupware Journal
61,William Nelson,R61_P1,East strong market name last,William Nelson; Amanda Banks; Jennifer Taylor; Samantha Dorsey,3,411,2013,Right-sized real-time focus group Journal
61,William Nelson,R61_P2,Education add boy kind family wife,William Nelson; Kyle Wolfe; Emily Simmons; Emily Cooper; Brittany Cook; Jennifer Thompson; Lawrence Mcknight,6,207,2011,Organic multi-state focus group Journal
61,William Nelson,R61_P3,Line even item age fire similar,William Nelson; Jose Gonzales; Cynthia Russell; Colleen Young; Dale Herrera; Kelly Taylor; Stanley Henderson; Jennifer Hart; Victoria Brown,8,421,1987,Diverse client-driven structure Journal
61,William Nelson,R61_P4,Environmental never nice fine make unit relationship,William Nelson; Lauren Jenkins; Mr. Aaron Ross; Billy Short; Dustin Myers; Lauren Hamilton; Richard Knight; Abigail Harper; Henry Wade; Ellen Bender,9,317,1985,Multi-lateral impactful hub Journal
61,William Nelson,R61_P5,Benefit those thank,William Nelson; Bianca Moss; Edward Malone DDS; April Lucas,3,205,1989,Up-sized dynamic alliance Journal
61,William Nelson,R61_P6,Professor near media throw rather station,William Nelson; Raymond Gonzalez,1,386,2010,Enterprise-wide transitional capacity Journal
61,William Nelson,R61_P7,Start too now black see arrive,William Nelson; Mary Potter; Bruce Simpson; Thomas Smith; Andrew Johnson; Charles Ellis,5,348,2004,Customer-focused incremental infrastructure Journal
62,Richard Sanchez,R62_P1,Full truth purpose trip article floor,Richard Sanchez; Jonathan Henry; Angela Ferrell; Jordan Haynes; Cheryl Roberson; Kirsten Griffith,5,286,1999,Re-engineered secondary function Journal
62,Richard Sanchez,R62_P2,Management first use cost employee attorney general,Richard Sanchez; Victor Brandt; Sara Martin; Robert Garcia; Denise Hall; Danielle Burch; Tyler Ellis,6,486,1983,Mandatory heuristic policy Journal
62,Richard Sanchez,R62_P3,Dinner simply window or finally,Richard Sanchez; Kelly Fry; Melissa Simon,2,12,1999,Grass-roots explicit project Journal
62,Richard Sanchez,R62_P4,Wall can player share rest trial lose,Richard Sanchez; Rachel Trujillo,1,499,2015,Triple-buffered actuating frame Journal
62,Richard Sanchez,R62_P5,Bill somebody improve physical society,Richard Sanchez; Alison Carlson,1,480,1994,Extended stable time-frame Journal
62,Richard Sanchez,R62_P6,Worker party close now at,Richard Sanchez; Bonnie Anderson,1,460,2003,Organic next generation frame Journal
62,Richard Sanchez,R62_P7,Give page wide anyone turn short exist,Richard Sanchez; April Day; Kenneth Davis; Sandra Paul; Michael Bell; Tyrone Curtis; Courtney Harris MD; Sean Holt; Alicia Castaneda,8,57,2006,De-engineered interactive help-desk Journal
62,Richard Sanchez,R62_P8,Opportunity particular factor follow last,Richard Sanchez; Mary Adams; Alex Kennedy; Monica Martinez DDS; Brian Jones; Mark Davis; Angela Scott; Vanessa Wagner,7,108,1987,Extended asynchronous superstructure Journal
62,Richard Sanchez,R62_P9,Appear around talk know perform water return,Richard Sanchez; Tara Cruz; Jeremy White; Matthew Hines; Beverly Cook MD; Kathleen Fox; John Olson; Raven Abbott,7,263,2016,Extended zero administration Local Area Network Journal
62,Richard Sanchez,R62_P10,Material professional clear wife course open itself,Richard Sanchez; Jasmine Trujillo; Elizabeth Hill; Michael Willis; Vicki Rocha; Nathan Carroll; Jennifer Thomas; Ashlee Pratt; Ethan Cummings; John Campbell,9,496,1995,Front-line leadingedge portal Journal
62,Richard Sanchez,R62_P11,Guess former difference which,Richard Sanchez; Matthew Andrews; Andrea Ortega,2,374,1997,Quality-focused user-facing methodology Journal
62,Richard Sanchez,R62_P12,To they pattern institution believe let,Richard Sanchez; Anthony Rodriguez; Alex Williams; Mr. Matthew Wise MD; Kelly Herman; Julie Mack; Mark Dunlap; Steven Brown,7,400,1992,Stand-alone exuding methodology Journal
62,Richard Sanchez,R62_P13,Believe record former democratic many,Richard Sanchez; Victoria Clark; Julie Johnston,2,95,2008,Streamlined zero tolerance instruction set Journal
62,Richard Sanchez,R62_P14,Expert successful his cost house middle particularly,Richard Sanchez; Brandon Burgess; Michael Malone,2,237,1992,Synergized composite strategy Journal
62,Richard Sanchez,R62_P15,Teacher ago foot owner,Richard Sanchez; Emily Curtis; Lee Lamb; Linda Cunningham; Emily Gregory; Olivia Pearson,5,170,2009,Expanded national matrix Journal
62,Richard Sanchez,R62_P16,Need according offer usually stock,Richard Sanchez; Jillian Ortega; Joanna Mclean; Jennifer Rivera; Amy Craig; Brittney Davis; Rachel Pace; Joseph Chavez,7,148,1996,Enhanced scalable firmware Journal
62,Richard Sanchez,R62_P17,Black everyone score increase week baby impact I,Richard Sanchez; James Smith; Gary Moran; Zachary Mack,3,423,1994,Ameliorated mission-critical help-desk Journal
62,Richard Sanchez,R62_P18,Garden her fight have such suffer,Richard Sanchez; Jennifer Reese; Molly Matthews; William Miller; Aaron Stone,4,200,1989,Adaptive contextually-based infrastructure Journal
62,Richard Sanchez,R62_P19,Drop approach situation through,Richard Sanchez; Michael Wilson; Mallory Shields; Sara Sampson; Samuel Merritt; Russell Smith,5,363,2002,Seamless 3rdgeneration utilization Journal
62,Richard Sanchez,R62_P20,Myself a make month,Richard Sanchez; Sandra Hernandez; Timothy Pratt; Guy Brown; Ryan Reynolds,4,383,2009,Expanded zero-defect frame Journal
62,Richard Sanchez,R62_P21,Detail suggest least,Richard Sanchez; Anthony Wilson; Ryan Bowman; Jessica Jordan; Kristopher Irwin; Andrew Conrad; Anthony Murray; Samantha Roy; Scott Dixon; Michael Henry,9,416,1988,Decentralized hybrid portal Journal
62,Richard Sanchez,R62_P22,Laugh none meet measure eight describe give,Richard Sanchez; Joseph Myers,1,181,2023,Programmable fault-tolerant structure Journal
62,Richard Sanchez,R62_P23,Worry turn cost receive activity single along,Richard Sanchez; Amy Nguyen; Gary Travis Jr.,2,226,1995,Synergized intermediate conglomeration Journal
62,Richard Sanchez,R62_P24,His teach risk because structure,Richard Sanchez; Phillip Boyd,1,264,1993,Ergonomic well-modulated website Journal
62,Richard Sanchez,R62_P25,City movement water sell if visit politics,Richard Sanchez; Roberta Wilson; Bobby Conner; Donald Bowman; Rachel Guerrero; Kelly Fowler; Joshua Hogan; Matthew Carr; Jose Jones,8,440,1987,Cloned even-keeled adapter Journal
62,Richard Sanchez,R62_P26,Sound ago total order fight safe example energy,Richard Sanchez; Melanie Payne,1,154,2022,Front-line homogeneous workforce Journal
